primary_key;order_reference;code_cip_id;salesrep_id;article_code;article_name;quantity;unit_price;discount;net_revenue;order_date;
2095;1006211018S0011;2153164;42;Vide;Vide;75;376.2;38%;233.25;2021-06-14;
2096;1006211018S0011;2153164;42;5051;Pur Gel Flacon 100ml - 8.026.380.050.512;12;9.9;38%;73.66;2021-06-14;
2097;1006211018S0011;2153164;42;5052;Aloe-Oil Huile Réparatrice 50ml - 8.026.380.050.529;12;9.9;38%;73.66;2021-06-14;
2098;1006211018S0011;2153164;42;5053;Aloe-Oil Crème Réparatrice 150ml - 8.026.380.050.536;4;15.9;38%;39.43;2021-06-14;
2099;1006211018S0011;2153164;42;5599;Gyn-Aloe Soin Lavant Flacon 250ml - 8.026.380.055.999;6;12.5;38%;46.5;2021-06-14;
2100;1006211018S0011;2153164;42;5154;Grand Aloe Vera Cartonné de Linéaire ou Vitrine;1;;0%;;2021-06-14;
2101;1006211018S0011;2153164;42;5065;Totem Double Face;1;;0%;;2021-06-14;
2102;1006211018S0011;2153164;42;5152;Présentoir de Comptoir Gamme Aloe;1;;0%;;2021-06-14;
2103;1006211018S0011;2153164;42;5153;Présentoir de Sol Gamme Aloe;1;;0%;;2021-06-14;
2104;1006211018S0011;2153164;42;5155;Présentoir de Comptoir Aloe-Oil;1;;0%;;2021-06-14;
2105;1006211018S0011;2153164;42;5168;Présentoir de Sol Aloe-Oil;1;;0%;;2021-06-14;
2106;1006211018S0011;2153164;42;5708;Présentoir de comptoir ou d’étagère Gyn-Aloe;1;;0%;;2021-06-14;
2107;1006211018S0011;2153164;42;5176;Echantillon Pur Gel;6;;0%;;2021-06-14;
2108;1006211018S0011;2153164;42;5584;Echantillon Aloe-Oil Huile Réparatrice;6;;0%;;2021-06-14;
2109;1006211018S0011;2153164;42;5585;Echantillon Aloe-Oil Crème Réparatrice;2;;0%;;2021-06-14;
2110;1006211018S0011;2153164;42;5600;Echantillon Gyn-Aloe Soin Lavant;3;;0%;;2021-06-14;
2111;1006211018S0011;2153164;42;5156;Brochure Gamme Aloe Vera;17;;0%;;2021-06-14;
7542;1006211538S0016;2100395;53;Vide;Vide;217;725.4;38%;449.76;2021-06-14;
7543;1006211538S0016;2100395;53;5047;Nutri-Pulpe 500ml - 8.026.380.050.475;6;16.9;38%;62.87;2021-06-14;
7544;1006211538S0016;2100395;53;5049;Nutri-Pulpe Pêche Blanche 500ml - 8.026.380.050.499;12;16.9;38%;125.74;2021-06-14;
7545;1006211538S0016;2100395;53;5065;Totem Double Face;1;;0%;;2021-06-14;
7546;1006211538S0016;2100395;53;5152;Présentoir de Comptoir Gamme Aloe;1;;0%;;2021-06-14;
7547;1006211538S0016;2100395;53;5153;Présentoir de Sol Gamme Aloe;1;;0%;;2021-06-14;
7548;1006211538S0016;2100395;53;5154;Grand Aloe Vera Cartonné de Linéaire ou Vitrine;1;;0%;;2021-06-14;
7549;1006211538S0016;2100395;53;5155;Présentoir de Comptoir Aloe-Oil;1;;0%;;2021-06-14;
7550;1006211538S0016;2100395;53;5156;Brochure Gamme Aloe Vera;84;;0%;;2021-06-14;
7551;1006211538S0016;2100395;53;5168;Présentoir de Sol Aloe-Oil;1;;0%;;2021-06-14;
7552;1006211538S0016;2100395;53;5177;Echantillon Nutri-Pulpe;12;;0%;;2021-06-14;
7553;1006211538S0016;2100395;53;5597;Pure Crème 400ml - 8.026.380.055.975;12;14.9;38%;110.86;2021-06-14;
7554;1006211538S0016;2100395;53;5599;Gyn-Aloe Soin Lavant Flacon 250ml - 8.026.380.055.999;6;12.5;38%;46.5;2021-06-14;
7555;1006211538S0016;2100395;53;5600;Echantillon Gyn-Aloe Soin Lavant;12;;0%;;2021-06-14;
7556;1006211538S0016;2100395;53;5601;Echantillon Pure Crème;24;;0%;;2021-06-14;
7557;1006211538S0016;2100395;53;5602;Nutri-Pulpe Immunité 1000ml - 8.026.380.056.026;6;27.9;38%;103.79;2021-06-14;
7558;1006211538S0016;2100395;53;5603;Echantillon Nutri-Pulpe Immunité;12;;0%;;2021-06-14;
7559;1006211538S0016;2100395;53;5708;Présentoir de comptoir ou d’étagère Gyn-Aloe;1;;0%;;2021-06-14;
7560;1006211538S0016;2100395;53;5869;Echantillon Nutri-Pulpe Goût Pêche Blanche;24;;0%;;2021-06-14;
8549;1006211018S0011;2153164;42;Vide;Vide;75;376.2;38%;233.25;2021-06-14;
8550;1006211018S0011;2153164;42;5051;Pur Gel Flacon - 100ml - 8.026.380.050.512;12;9.9;38%;73.66;2021-06-14;
8551;1006211018S0011;2153164;42;5052;Aloe-Oil Huile Réparatrice - 50ml - 8.026.380.050.529;12;9.9;38%;73.66;2021-06-14;
8552;1006211018S0011;2153164;42;5053;Aloe-Oil Crème Réparatrice - 150ml - 8.026.380.050.536;4;15.9;38%;39.43;2021-06-14;
8553;1006211018S0011;2153164;42;5599;Gyn-Aloe Soin Lavant - 250ml - 8.026.380.055.999;6;12.5;38%;46.5;2021-06-14;
8554;1006211018S0011;2153164;42;5154;Grand Aloe Vera Cartonné de Linéaire ou Vitrine;1;;0%;;2021-06-14;
8555;1006211018S0011;2153164;42;5065;Totem Double Face;1;;0%;;2021-06-14;
8556;1006211018S0011;2153164;42;5152;Présentoir de Comptoir Gamme Aloe;1;;0%;;2021-06-14;
8557;1006211018S0011;2153164;42;5153;Présentoir de Sol Gamme Aloe;1;;0%;;2021-06-14;
8558;1006211018S0011;2153164;42;5155;Présentoir de Comptoir Aloe-Oil;1;;0%;;2021-06-14;
8559;1006211018S0011;2153164;42;5168;Présentoir de Sol Aloe-Oil;1;;0%;;2021-06-14;
8560;1006211018S0011;2153164;42;5708;Basette Présentoir Gyn-Aloe;1;;0%;;2021-06-14;
8561;1006211018S0011;2153164;42;5176;Echantillon Pur Gel;6;;0%;;2021-06-14;
8562;1006211018S0011;2153164;42;5584;Echantillon Aloe-Oil Huile Réparatrice;6;;0%;;2021-06-14;
8563;1006211018S0011;2153164;42;5585;Echantillon Aloe-Oil Crème Réparatrice;2;;0%;;2021-06-14;
8564;1006211018S0011;2153164;42;5600;Echantillon Gyn-Aloe Soin Lavant;3;;0%;;2021-06-14;
8565;1006211018S0011;2153164;42;5156;Brochure Gamme Aloe Vera;17;;0%;;2021-06-14;
8566;1006211018S0011;2153164;42;Vide;Vide;75;376.2;38%;233.25;2021-06-14;
8567;1006211018S0011;2153164;42;5051;Pur Gel Flacon - 100ml - 8.026.380.050.512;12;9.9;38%;73.66;2021-06-14;
8568;1006211018S0011;2153164;42;5052;Aloe-Oil Huile Réparatrice - 50ml - 8.026.380.050.529;12;9.9;38%;73.66;2021-06-14;
8569;1006211018S0011;2153164;42;5053;Aloe-Oil Crème Réparatrice - 150ml - 8.026.380.050.536;4;15.9;38%;39.43;2021-06-14;
8570;1006211018S0011;2153164;42;5599;Gyn-Aloe Soin Lavant - 250ml - 8.026.380.055.999;6;12.5;38%;46.5;2021-06-14;
8571;1006211018S0011;2153164;42;5154;Grand Aloe Vera Cartonné de Linéaire ou Vitrine;1;;0%;;2021-06-14;
8572;1006211018S0011;2153164;42;5065;Totem Double Face;1;;0%;;2021-06-14;
8573;1006211018S0011;2153164;42;5152;Présentoir de Comptoir Gamme Aloe;1;;0%;;2021-06-14;
8574;1006211018S0011;2153164;42;5153;Présentoir de Sol Gamme Aloe;1;;0%;;2021-06-14;
8575;1006211018S0011;2153164;42;5155;Présentoir de Comptoir Aloe-Oil;1;;0%;;2021-06-14;
8576;1006211018S0011;2153164;42;5168;Présentoir de Sol Aloe-Oil;1;;0%;;2021-06-14;
8577;1006211018S0011;2153164;42;5708;Basette Présentoir Gyn-Aloe;1;;0%;;2021-06-14;
8578;1006211018S0011;2153164;42;5176;Echantillon Pur Gel;6;;0%;;2021-06-14;
8579;1006211018S0011;2153164;42;5584;Echantillon Aloe-Oil Huile Réparatrice;6;;0%;;2021-06-14;
8580;1006211018S0011;2153164;42;5585;Echantillon Aloe-Oil Crème Réparatrice;2;;0%;;2021-06-14;
8581;1006211018S0011;2153164;42;5600;Echantillon Gyn-Aloe Soin Lavant;3;;0%;;2021-06-14;
8582;1006211018S0011;2153164;42;5156;Brochure Gamme Aloe Vera;17;;0%;;2021-06-14;
16570;1106212135S0001;2279577;26;Vide;Vide;177;618.6;45%;340.23;2021-06-14;
16571;1106212135S0001;2279577;26;5048;Nutri-Pulpe Pêche Blanche 1000ml - 8.026.380.050.482;6;24.9;45%;82.17;2021-06-14;
16572;1106212135S0001;2279577;26;5050;Pur Gel Feuille 250ml - 8.026.380.050.505;24;16.9;45%;223.08;2021-06-14;
16573;1106212135S0001;2279577;26;5053;Aloe-Oil Crème Réparatrice 150ml - 8.026.380.050.536;4;15.9;45%;34.98;2021-06-14;
16574;1106212135S0001;2279577;26;5065;Totem Double Face;1;;0%;;2021-06-14;
16575;1106212135S0001;2279577;26;5152;Présentoir de Comptoir Gamme Aloe;1;;0%;;2021-06-14;
16576;1106212135S0001;2279577;26;5153;Présentoir de Sol Gamme Aloe;1;;0%;;2021-06-14;
16577;1106212135S0001;2279577;26;5154;Grand Aloe Vera Cartonné de Linéaire ou Vitrine;1;;0%;;2021-06-14;
16578;1106212135S0001;2279577;26;5155;Présentoir de Comptoir Aloe-Oil;1;;0%;;2021-06-14;
16579;1106212135S0001;2279577;26;5156;Brochure Gamme Aloe Vera;68;;0%;;2021-06-14;
16580;1106212135S0001;2279577;26;5168;Présentoir de Sol Aloe-Oil;1;;0%;;2021-06-14;
16581;1106212135S0001;2279577;26;5585;Echantillon Aloe-Oil Crème Réparatrice;8;;0%;;2021-06-14;
16582;1106212135S0001;2279577;26;5586;Echantillon Pur Gel;48;;0%;;2021-06-14;
16583;1106212135S0001;2279577;26;5708;Présentoir de comptoir ou d’étagère Gyn-Aloe;1;;0%;;2021-06-14;
16584;1106212135S0001;2279577;26;5869;Echantillon Nutri-Pulpe Goût Pêche Blanche;12;;0%;;2021-06-14;
16585;1106211621S0001;2012887;26;Vide;Vide;247;770.4;38%;477.66;2021-06-14;
16586;1106211621S0001;2012887;26;5046;Nutri-Pulpe 1000ml - 8.026.380.050.468;12;24.9;38%;185.26;2021-06-14;
16587;1106211621S0001;2012887;26;5049;Nutri-Pulpe Pêche Blanche 500ml - 8.026.380.050.499;12;16.9;38%;125.74;2021-06-14;
16588;1106211621S0001;2012887;26;5051;Pur Gel Flacon 100ml - 8.026.380.050.512;12;9.9;38%;73.66;2021-06-14;
16589;1106211621S0001;2012887;26;5065;Totem Double Face;1;;0%;;2021-06-14;
16590;1106211621S0001;2012887;26;5152;Présentoir de Comptoir Gamme Aloe;1;;0%;;2021-06-14;
16591;1106211621S0001;2012887;26;5153;Présentoir de Sol Gamme Aloe;1;;0%;;2021-06-14;
16592;1106211621S0001;2012887;26;5154;Grand Aloe Vera Cartonné de Linéaire ou Vitrine;1;;0%;;2021-06-14;
16593;1106211621S0001;2012887;26;5155;Présentoir de Comptoir Aloe-Oil;1;;0%;;2021-06-14;
16594;1106211621S0001;2012887;26;5156;Brochure Gamme Aloe Vera;96;;0%;;2021-06-14;
16595;1106211621S0001;2012887;26;5168;Présentoir de Sol Aloe-Oil;1;;0%;;2021-06-14;
16596;1106211621S0001;2012887;26;5177;Echantillon Nutri-Pulpe;24;;0%;;2021-06-14;
16597;1106211621S0001;2012887;26;5586;Echantillon Pur Gel;24;;0%;;2021-06-14;
16598;1106211621S0001;2012887;26;5599;Gyn-Aloe Soin Lavant Flacon 250ml - 8.026.380.055.999;12;12.5;38%;93;2021-06-14;
16599;1106211621S0001;2012887;26;5600;Echantillon Gyn-Aloe Soin Lavant;24;;0%;;2021-06-14;
16600;1106211621S0001;2012887;26;5708;Présentoir de comptoir ou d’étagère Gyn-Aloe;1;;0%;;2021-06-14;
16601;1106211621S0001;2012887;26;5869;Echantillon Nutri-Pulpe Goût Pêche Blanche;24;;0%;;2021-06-14;
16602;1106211117S0001;2249689;26;Vide;Vide;187;524.4;55%;235.98;2021-06-14;
16603;1106211117S0001;2249689;26;5050;Pur Gel Feuille 250ml - 8.026.380.050.505;24;16.9;55%;182.52;2021-06-14;
16604;1106211117S0001;2249689;26;5051;Pur Gel Flacon 100ml - 8.026.380.050.512;12;9.9;55%;53.46;2021-06-14;
16605;1106211117S0001;2249689;26;5065;Totem Double Face;1;;0%;;2021-06-14;
16606;1106211117S0001;2249689;26;5152;Présentoir de Comptoir Gamme Aloe;1;;0%;;2021-06-14;
16607;1106211117S0001;2249689;26;5153;Présentoir de Sol Gamme Aloe;1;;0%;;2021-06-14;
16608;1106211117S0001;2249689;26;5154;Grand Aloe Vera Cartonné de Linéaire ou Vitrine;1;;0%;;2021-06-14;
16609;1106211117S0001;2249689;26;5155;Présentoir de Comptoir Aloe-Oil;1;;0%;;2021-06-14;
16610;1106211117S0001;2249689;26;5156;Brochure Gamme Aloe Vera;72;;0%;;2021-06-14;
16611;1106211117S0001;2249689;26;5168;Présentoir de Sol Aloe-Oil;1;;0%;;2021-06-14;
16612;1106211117S0001;2249689;26;5586;Echantillon Pur Gel;72;;0%;;2021-06-14;
16613;1106211117S0001;2249689;26;5708;Présentoir de comptoir ou d’étagère Gyn-Aloe;1;;0%;;2021-06-14;
16614;1106210947S0001;2249673;26;Vide;Vide;26;321;38%;199.02;2021-06-14;
16615;1106210947S0001;2249673;26;5052;Aloe-Oil Huile Réparatrice 50ml - 8.026.380.050.529;12;9.9;38%;73.66;2021-06-14;
16616;1106210947S0001;2249673;26;5053;Aloe-Oil Crème Réparatrice 150ml - 8.026.380.050.536;8;15.9;38%;78.86;2021-06-14;
16617;1106210947S0001;2249673;26;5599;Gyn-Aloe Soin Lavant Flacon 250ml - 8.026.380.055.999;6;12.5;38%;46.5;2021-06-14;
18182;1406213144S0001;2213144;26;Vide;Vide;132;2074.8;45%;1141.14;2021-06-14;
18183;1406213144S0001;2213144;26;5046;Nutri-Pulpe 1000ml - 8.026.380.050.468;12;24.9;45%;164.34;2021-06-14;
18184;1406213144S0001;2213144;26;5047;Nutri-Pulpe 500ml - 8.026.380.050.475;12;16.9;45%;111.54;2021-06-14;
18185;1406213144S0001;2213144;26;5048;Nutri-Pulpe Pêche Blanche 1000ml - 8.026.380.050.482;12;24.9;45%;164.34;2021-06-14;
18186;1406213144S0001;2213144;26;5050;Pur Gel Feuille 250ml - 8.026.380.050.505;36;16.9;45%;334.62;2021-06-14;
18187;1406213144S0001;2213144;26;5051;Pur Gel Flacon 100ml - 8.026.380.050.512;24;9.9;45%;130.68;2021-06-14;
18188;1406213144S0001;2213144;26;5052;Aloe-Oil Huile Réparatrice 50ml - 8.026.380.050.529;24;9.9;45%;130.68;2021-06-14;
18189;1406213144S0001;2213144;26;5053;Aloe-Oil Crème Réparatrice 150ml - 8.026.380.050.536;12;15.9;45%;104.94;2021-06-14;
18726;1406210800S0001;2000800;26;Vide;Vide;156;1988.4;45%;1093.62;2021-06-14;
18727;1406210800S0001;2000800;26;5047;Nutri-Pulpe 500ml - 8.026.380.050.475;12;16.9;45%;111.54;2021-06-14;
18728;1406210800S0001;2000800;26;5048;Nutri-Pulpe Pêche Blanche 1000ml - 8.026.380.050.482;6;24.9;45%;82.17;2021-06-14;
18729;1406210800S0001;2000800;26;5049;Nutri-Pulpe Pêche Blanche 500ml - 8.026.380.050.499;6;16.9;45%;55.77;2021-06-14;
18730;1406210800S0001;2000800;26;5050;Pur Gel Feuille 250ml - 8.026.380.050.505;12;16.9;45%;111.54;2021-06-14;
18731;1406210800S0001;2000800;26;5051;Pur Gel Flacon 100ml - 8.026.380.050.512;48;9.9;45%;261.36;2021-06-14;
18732;1406210800S0001;2000800;26;5052;Aloe-Oil Huile Réparatrice 50ml - 8.026.380.050.529;48;9.9;45%;261.36;2021-06-14;
18733;1406210800S0001;2000800;26;5053;Aloe-Oil Crème Réparatrice 150ml - 8.026.380.050.536;24;15.9;45%;209.88;2021-06-14;
1124;1406211430S0009;2254070;29;Vide;Vide;213;621;38%;385.03;2021-06-15;
1125;1406211430S0009;2254070;29;5047;Nutri-Pulpe 500ml - 8.026.380.050.475;6;16.9;38%;62.87;2021-06-15;
1126;1406211430S0009;2254070;29;5049;Nutri-Pulpe Pêche Blanche 500ml - 8.026.380.050.499;6;16.9;38%;62.87;2021-06-15;
1127;1406211430S0009;2254070;29;5050;Pur Gel Feuille 250ml - 8.026.380.050.505;12;16.9;38%;125.74;2021-06-15;
1128;1406211430S0009;2254070;29;5051;Pur Gel Flacon 100ml - 8.026.380.050.512;12;9.9;38%;73.66;2021-06-15;
1129;1406211430S0009;2254070;29;5598;Gyn-Aloe Soin Lavant Pompe 400ml - 8.026.380.055.982;6;16.1;38%;59.89;2021-06-15;
1130;1406211430S0009;2254070;29;5065;Totem Double Face;1;;0%;;2021-06-15;
1131;1406211430S0009;2254070;29;5152;Presentoir de Comptoir Gamme Aloe;1;;0%;;2021-06-15;
1132;1406211430S0009;2254070;29;5154;Grand Aloe Vera Cartonne de Lineaire ou Vitrine;1;;0%;;2021-06-15;
1133;1406211430S0009;2254070;29;5156;Brochure Gamme Aloe Vera;84;;0%;;2021-06-15;
1134;1406211430S0009;2254070;29;5586;Echantillon Pur Gel;48;;0%;;2021-06-15;
1135;1406211430S0009;2254070;29;5177;Echantillon Nutri-Pulpe;12;;0%;;2021-06-15;
1136;1406211430S0009;2254070;29;5600;Echantillon Gyn-Aloe Soin Lavant;12;;0%;;2021-06-15;
1137;1406211430S0009;2254070;29;5869;Echantillon Nutri-Pulpe Goût Pêche Blanche;12;;0%;;2021-06-15;
1138;1106211738S0003;2240361;29;Vide;Vide;297;784.2;38%;486.22;2021-06-15;
1139;1106211738S0003;2240361;29;5049;Nutri-Pulpe Pêche Blanche 500ml - 8.026.380.050.499;6;16.9;38%;62.87;2021-06-15;
1140;1106211738S0003;2240361;29;5050;Pur Gel Feuille 250ml - 8.026.380.050.505;12;16.9;38%;125.74;2021-06-15;
1141;1106211738S0003;2240361;29;5051;Pur Gel Flacon 100ml - 8.026.380.050.512;12;9.9;38%;73.66;2021-06-15;
1142;1106211738S0003;2240361;29;5052;Aloe-Oil Huile Reparatrice 50ml - 8.026.380.050.529;12;9.9;38%;73.66;2021-06-15;
1143;1106211738S0003;2240361;29;5053;Aloe-Oil Creme Reparatrice 150ml - 8.026.380.050.536;4;15.9;38%;39.43;2021-06-15;
1144;1106211738S0003;2240361;29;5597;Pure Creme 400ml - 8.026.380.055.975;12;14.9;38%;110.86;2021-06-15;
1145;1106211738S0003;2240361;29;5065;Totem Double Face;1;;0%;;2021-06-15;
1146;1106211738S0003;2240361;29;5152;Presentoir de Comptoir Gamme Aloe;1;;0%;;2021-06-15;
1147;1106211738S0003;2240361;29;5153;Presentoir de Sol Gamme Aloe;1;;0%;;2021-06-15;
1148;1106211738S0003;2240361;29;5154;Grand Aloe Vera Cartonne de Lineaire ou Vitrine;1;;0%;;2021-06-15;
1149;1106211738S0003;2240361;29;5155;Presentoir de Comptoir Aloe-Oil;1;;0%;;2021-06-15;
1150;1106211738S0003;2240361;29;5156;Brochure Gamme Aloe Vera;116;;0%;;2021-06-15;
1151;1106211738S0003;2240361;29;5168;Presentoir de Sol Aloe-Oil;1;;0%;;2021-06-15;
1152;1106211738S0003;2240361;29;5586;Echantillon Pur Gel;48;;0%;;2021-06-15;
1153;1106211738S0003;2240361;29;5584;Echantillon Aloe-Oil Huile Reparatrice;24;;0%;;2021-06-15;
1154;1106211738S0003;2240361;29;5585;Echantillon Aloe-Oil Creme Reparatrice;8;;0%;;2021-06-15;
1155;1106211738S0003;2240361;29;5601;Echantillon Pure Creme;24;;0%;;2021-06-15;
1156;1106211738S0003;2240361;29;5708;Presentoir de comptoir ou d’etagere Gyn-Aloe;1;;0%;;2021-06-15;
1157;1106211738S0003;2240361;29;5869;Echantillon Nutri-Pulpe Goût Pêche Blanche;12;;0%;;2021-06-15;
1674;1406211014S0004;2011871;34;Vide;Vide;247;590.4;38%;366.05;2021-06-15;
1675;1406211014S0004;2011871;34;5050;Pur Gel Feuille 250ml - 8.026.380.050.505;12;16.9;38%;125.74;2021-06-15;
1676;1406211014S0004;2011871;34;5051;Pur Gel Flacon 100ml - 8.026.380.050.512;24;9.9;38%;147.31;2021-06-15;
1677;1406211014S0004;2011871;34;5599;Gyn-Aloe Soin Lavant Flacon 250ml - 8.026.380.055.999;12;12.5;38%;93;2021-06-15;
1678;1406211014S0004;2011871;34;5065;Totem Double Face;1;;0%;;2021-06-15;
1679;1406211014S0004;2011871;34;5152;Présentoir de Comptoir Gamme Aloe;1;;0%;;2021-06-15;
1680;1406211014S0004;2011871;34;5153;Présentoir de Sol Gamme Aloe;1;;0%;;2021-06-15;
1681;1406211014S0004;2011871;34;5154;Grand Aloe Vera Cartonné de Linéaire ou Vitrine;1;;0%;;2021-06-15;
1682;1406211014S0004;2011871;34;5155;Présentoir de Comptoir Aloe-Oil;1;;0%;;2021-06-15;
1683;1406211014S0004;2011871;34;5156;Brochure Gamme Aloe Vera;96;;0%;;2021-06-15;
1684;1406211014S0004;2011871;34;5168;Présentoir de Sol Aloe-Oil;1;;0%;;2021-06-15;
1685;1406211014S0004;2011871;34;5586;Echantillon Pur Gel;72;;0%;;2021-06-15;
1686;1406211014S0004;2011871;34;5600;Echantillon Gyn-Aloe Soin Lavant;24;;0%;;2021-06-15;
1687;1406211014S0004;2011871;34;5708;Présentoir de comptoir ou d’étagère Gyn-Aloe;1;;0%;;2021-06-15;
3337;1406212158S0008;2068755;43;Vide;Vide;559;1609.8;55%;724.41;2021-06-15;
3338;1406212158S0008;2068755;43;5047;Nutri-Pulpe 500ml - 8.026.380.050.475;6;16.9;55%;45.63;2021-06-15;
3339;1406212158S0008;2068755;43;5049;Nutri-Pulpe Pêche Blanche 500ml - 8.026.380.050.499;6;16.9;55%;45.63;2021-06-15;
3340;1406212158S0008;2068755;43;5050;Pur Gel Feuille 250ml - 8.026.380.050.505;24;16.9;55%;182.52;2021-06-15;
3341;1406212158S0008;2068755;43;5051;Pur Gel Flacon 100ml - 8.026.380.050.512;24;9.9;55%;106.92;2021-06-15;
3342;1406212158S0008;2068755;43;5052;Aloe-Oil Huile Réparatrice 50ml - 8.026.380.050.529;12;9.9;55%;53.46;2021-06-15;
3343;1406212158S0008;2068755;43;5053;Aloe-Oil Crème Réparatrice 150ml - 8.026.380.050.536;8;15.9;55%;57.24;2021-06-15;
3344;1406212158S0008;2068755;43;5597;Pure Crème 400ml - 8.026.380.055.975;12;14.9;55%;80.46;2021-06-15;
3345;1406212158S0008;2068755;43;5598;Gyn-Aloe Soin Lavant Pompe 400ml - 8.026.380.055.982;6;16.1;55%;43.47;2021-06-15;
3346;1406212158S0008;2068755;43;5599;Gyn-Aloe Soin Lavant Flacon 250ml - 8.026.380.055.999;6;12.5;55%;33.75;2021-06-15;
3347;1406212158S0008;2068755;43;5602;Nutri-Pulpe Immunité 1000ml - 8.026.380.056.026;6;27.9;55%;75.33;2021-06-15;
3348;1406212158S0008;2068755;43;5065;Totem Double Face;2;;0%;;2021-06-15;
3349;1406212158S0008;2068755;43;5152;Présentoir de Comptoir Gamme Aloe;1;;0%;;2021-06-15;
3350;1406212158S0008;2068755;43;5153;Présentoir de Sol Gamme Aloe;1;;0%;;2021-06-15;
3351;1406212158S0008;2068755;43;5154;Grand Aloe Vera Cartonné de Linéaire ou Vitrine;2;;0%;;2021-06-15;
3352;1406212158S0008;2068755;43;5155;Présentoir de Comptoir Aloe-Oil;1;;0%;;2021-06-15;
3353;1406212158S0008;2068755;43;5156;Brochure Gamme Aloe Vera;220;;0%;;2021-06-15;
3354;1406212158S0008;2068755;43;5168;Présentoir de Sol Aloe-Oil;1;;0%;;2021-06-15;
3355;1406212158S0008;2068755;43;5177;Echantillon Nutri-Pulpe;12;;0%;;2021-06-15;
3356;1406212158S0008;2068755;43;5584;Echantillon Aloe-Oil Huile Réparatrice;24;;0%;;2021-06-15;
3357;1406212158S0008;2068755;43;5585;Echantillon Aloe-Oil Crème Réparatrice;16;;0%;;2021-06-15;
3358;1406212158S0008;2068755;43;5586;Echantillon Pur Gel;96;;0%;;2021-06-15;
3359;1406212158S0008;2068755;43;5600;Echantillon Gyn-Aloe Soin Lavant;24;;0%;;2021-06-15;
3360;1406212158S0008;2068755;43;5601;Echantillon Pure Crème;24;;0%;;2021-06-15;
3361;1406212158S0008;2068755;43;5603;Echantillon Nutri-Pulpe Immunité;12;;0%;;2021-06-15;
3362;1406212158S0008;2068755;43;5708;Présentoir de comptoir ou d’étagère Gyn-Aloe;1;;0%;;2021-06-15;
3363;1406212158S0008;2068755;43;5869;Echantillon Nutri-Pulpe Goût Pêche Blanche;12;;0%;;2021-06-15;
4801;1506211512S0014;2191828;27;Vide;Vide;276;977.4;38%;606;2021-06-15;
4802;1506211512S0014;2191828;27;5049;Nutri-Pulpe Pêche Blanche 500ml - 8.026.380.050.499;6;16.9;38%;62.87;2021-06-15;
4803;1506211512S0014;2191828;27;5051;Pur Gel Flacon 100ml - 8.026.380.050.512;24;9.9;38%;147.31;2021-06-15;
4804;1506211512S0014;2191828;27;5052;Aloe-Oil Huile Réparatrice 50ml - 8.026.380.050.529;12;9.9;38%;73.66;2021-06-15;
4805;1506211512S0014;2191828;27;5053;Aloe-Oil Crème Réparatrice 150ml - 8.026.380.050.536;12;15.9;38%;118.3;2021-06-15;
4806;1506211512S0014;2191828;27;5597;Pure Crème 400ml - 8.026.380.055.975;12;14.9;38%;110.86;2021-06-15;
4807;1506211512S0014;2191828;27;5599;Gyn-Aloe Soin Lavant Flacon 250ml - 8.026.380.055.999;12;12.5;38%;93;2021-06-15;
4808;1506211512S0014;2191828;27;5065;Totem Double Face;1;;0%;;2021-06-15;
4809;1506211512S0014;2191828;27;5152;Présentoir de Comptoir Gamme Aloe;1;;0%;;2021-06-15;
4810;1506211512S0014;2191828;27;5153;Présentoir de Sol Gamme Aloe;1;;0%;;2021-06-15;
4811;1506211512S0014;2191828;27;5154;Grand Aloe Vera Cartonné de Linéaire ou Vitrine;1;;0%;;2021-06-15;
4812;1506211512S0014;2191828;27;5155;Présentoir de Comptoir Aloe-Oil;1;;0%;;2021-06-15;
4813;1506211512S0014;2191828;27;5156;Brochure Gamme Aloe Vera;180;;0%;;2021-06-15;
4814;1506211512S0014;2191828;27;5168;Présentoir de Sol Aloe-Oil;1;;0%;;2021-06-15;
4815;1506211512S0014;2191828;27;5869;Echantillon Nutri-Pulpe Goût Pêche Blanche;12;;0%;;2021-06-15;
4816;1406210935S0014;2187151;27;Vide;Vide;277;694.2;38%;430.42;2021-06-15;
4817;1406210935S0014;2187151;27;5050;Pur Gel Feuille 250ml - 8.026.380.050.505;12;16.9;38%;125.74;2021-06-15;
4818;1406210935S0014;2187151;27;5051;Pur Gel Flacon 100ml - 8.026.380.050.512;12;9.9;38%;73.66;2021-06-15;
4819;1406210935S0014;2187151;27;5052;Aloe-Oil Huile Réparatrice 50ml - 8.026.380.050.529;12;9.9;38%;73.66;2021-06-15;
4820;1406210935S0014;2187151;27;5597;Pure Crème 400ml - 8.026.380.055.975;12;14.9;38%;110.86;2021-06-15;
4821;1406210935S0014;2187151;27;5599;Gyn-Aloe Soin Lavant Flacon 250ml - 8.026.380.055.999;6;12.5;38%;46.5;2021-06-15;
